domain,task,encoder,num_samples,train_size,val_size,test_size,num_classes,min_class_frac,task_type,source,knn_accuracy,linear_accuracy,mlp_accuracy,tabicl_zeroshot_accuracy,xgboost_accuracy,knn_auroc,linear_auroc,mlp_auroc,tabicl_zeroshot_auroc,xgboost_auroc,ours_seed42_regime,ours_seed42_accuracy,ours_seed42_auroc,ours_seed123_regime,ours_seed123_accuracy,ours_seed123_auroc,ours_seed456_regime,ours_seed456_accuracy,ours_seed456_auroc,ours_seed789_regime,ours_seed789_accuracy,ours_seed789_auroc,ours_lodo_accuracy,ours_lodo_auroc
molecules,tdc_pgp_broccatelli,pubchem10m_bpe,1218,852,121,245,2,0.4663,,Therapeutics Data Commons (ADME),0.8775510204081632,0.8285714285714286,0.8734693877551021,0.8857142857142857,0.8367346938775511,0.9284857371367636,0.899226872833911,0.9291522260730471,0.9418155158624367,0.9210877099440149,seen,0.8693877551020408,0.9445481205011999,unseen_tasks,0.8938775510204081,0.9456145027992535,seen,0.889795918367347,0.9435483870967742,unseen_tasks,0.8857142857142857,0.942948547054119,0.8775510204081632,0.9420154625433218
molecules,tdc_pgp_broccatelli,smiles_bert,1218,852,121,245,2,0.4663,,Therapeutics Data Commons (ADME),0.8571428571428571,0.7142857142857143,0.7714285714285715,0.7836734693877551,0.7836734693877551,0.8790989069581445,0.817981871500933,0.8603705678485737,0.8793655025326581,0.8693015195947748,seen,0.8204081632653061,0.9019594774726739,unseen_tasks,0.8326530612244898,0.901426286323647,seen,0.8163265306122449,0.9030258597707278,unseen_tasks,0.8408163265306122,0.9053585710477207,0.8163265306122449,0.9003599040255932
molecules,tdc_sarscov2_3clpro_diamond,chemberta_77m_mtr,880,616,88,176,2,0.0886,,Therapeutics Data Commons (HTS),0.8636363636363636,0.8579545454545454,0.8863636363636364,0.8920454545454546,0.8806818181818182,0.6772657450076804,0.7637480798771121,0.6187403993855606,0.6708141321044546,0.7041474654377882,unseen_tasks,0.8806818181818182,0.7360983102918587,seen,0.8863636363636364,0.6685099846390169,seen,0.8863636363636364,0.6620583717357911,seen,0.8863636363636364,0.647926267281106,0.8863636363636364,0.6903225806451613
molecules,tdc_sarscov2_3clpro_diamond,chemberta_v2,880,616,88,176,2,0.0886,,Therapeutics Data Commons (HTS),0.8806818181818182,0.8522727272727273,0.8806818181818182,0.8863636363636364,0.8863636363636364,0.7013824884792625,0.6961597542242703,0.7274961597542243,0.7142857142857143,0.6715821812596007,unseen_both,0.8806818181818182,0.7330261136712749,unseen_encoders,0.8863636363636364,0.7299539170506911,unseen_encoders,0.8977272727272727,0.7268817204301076,unseen_encoders,0.8863636363636364,0.7219662058371736,0.8920454545454546,0.7075268817204301
molecules,tdc_sarscov2_3clpro_diamond,chemberta_zinc_base,880,616,88,176,2,0.0886,,Therapeutics Data Commons (HTS),0.8352272727272727,0.875,0.8920454545454546,0.8863636363636364,0.8806818181818182,0.64715821812596,0.6725038402457756,0.6890937019969278,0.6391705069124423,0.6030721966205836,unseen_tasks,0.8806818181818182,0.6927803379416283,seen,0.8806818181818182,0.70752688172043,seen,0.8863636363636364,0.7059907834101382,seen,0.8806818181818182,0.7010752688172043,0.8693181818181818,0.7247311827956989
molecules,tdc_sarscov2_3clpro_diamond,pubchem10m_bpe,880,616,88,176,2,0.0886,,Therapeutics Data Commons (HTS),0.8693181818181818,0.8579545454545454,0.8863636363636364,0.8977272727272727,0.8977272727272727,0.6694316436251919,0.7637480798771121,0.717357910906298,0.7110599078341014,0.7271889400921658,unseen_tasks,0.8863636363636364,0.7692780337941628,seen,0.8863636363636364,0.723195084485407,seen,0.8863636363636364,0.7225806451612903,seen,0.8863636363636364,0.7262672811059908,0.8977272727272727,0.7222734254992319
molecules,tdc_sarscov2_3clpro_diamond,smiles_bert,880,616,88,176,2,0.0886,,Therapeutics Data Commons (HTS),0.8636363636363636,0.8806818181818182,0.8863636363636364,0.8863636363636364,0.875,0.7285714285714286,0.7394777265745007,0.7474654377880184,0.7254992319508449,0.7539170506912442,unseen_tasks,0.8863636363636364,0.7370199692780338,seen,0.8863636363636364,0.7290322580645162,seen,0.8806818181818182,0.744700460829493,seen,0.8863636363636364,0.7357910906298003,0.8863636363636364,0.7271889400921658
molecules,tdc_skin_reaction,chemberta_77m_mtr,404,282,40,82,2,0.3218,,Therapeutics Data Commons (TOX),0.5365853658536586,0.5365853658536586,0.6463414634146342,0.6097560975609756,0.5975609756097561,0.5860182370820669,0.6036474164133738,0.6504559270516718,0.6179331306990882,0.6382978723404256,seen,0.5853658536585366,0.6121580547112463,seen,0.6097560975609756,0.6589665653495441,seen,0.6097560975609756,0.6340425531914893,seen,0.6219512195121951,0.6492401215805471,0.5975609756097561,0.5659574468085106
molecules,tdc_skin_reaction,chemberta_v2,404,282,40,82,2,0.3218,,Therapeutics Data Commons (TOX),0.6341463414634146,0.5609756097560976,0.6585365853658537,0.6707317073170732,0.6707317073170732,0.6142857142857142,0.5714285714285715,0.6401215805471124,0.6237082066869301,0.641337386018237,unseen_encoders,0.5853658536585366,0.6656534954407295,unseen_encoders,0.6585365853658537,0.6492401215805471,unseen_encoders,0.6707317073170732,0.6534954407294833,unseen_encoders,0.6829268292682927,0.6638297872340425,0.6829268292682927,0.641337386018237
molecules,tdc_skin_reaction,chemberta_zinc_base,404,282,40,82,2,0.3218,,Therapeutics Data Commons (TOX),0.6707317073170732,0.5487804878048781,0.6463414634146342,0.5975609756097561,0.5853658536585366,0.7130699088145898,0.5057750759878419,0.6370820668693008,0.6252279635258359,0.6243161094224924,seen,0.6463414634146342,0.6778115501519757,seen,0.6463414634146342,0.6516717325227962,seen,0.6463414634146342,0.6577507598784195,seen,0.6463414634146342,0.6693009118541032,0.573170731707317,0.6066869300911854
molecules,tdc_skin_reaction,pubchem10m_bpe,404,282,40,82,2,0.3218,,Therapeutics Data Commons (TOX),0.5365853658536586,0.6585365853658537,0.6097560975609756,0.6463414634146342,0.6707317073170732,0.5954407294832826,0.6942249240121581,0.6261398176291794,0.7240121580547113,0.6437689969604864,seen,0.5853658536585366,0.6042553191489362,seen,0.573170731707317,0.6407294832826748,seen,0.5975609756097561,0.6255319148936169,seen,0.5975609756097561,0.6297872340425532,0.6097560975609756,0.6127659574468085
molecules,tdc_skin_reaction,smiles_bert,404,282,40,82,2,0.3218,,Therapeutics Data Commons (TOX),0.6829268292682927,0.5487804878048781,0.6097560975609756,0.5975609756097561,0.5853658536585366,0.6808510638297872,0.5623100303951368,0.688145896656535,0.6009118541033435,0.6838905775075986,seen,0.6585365853658537,0.6632218844984802,seen,0.6463414634146342,0.6206686930091185,seen,0.6463414634146342,0.6437689969604864,seen,0.6585365853658537,0.6662613981762918,0.6341463414634146,0.6212765957446809
proteins,prot_allergenic,ankh_base,5680,3408,1136,1136,2,0.5,binary,HuggingFace (LrZhang/Protein_allergenic),0.891725352112676,0.9049295774647887,0.914612676056338,0.9242957746478874,0.920774647887324,0.9548080737948819,0.9599626810156716,0.9718464838325729,0.9725903838524101,0.9726306784368182,seen,0.9251760563380281,0.9722928238444754,seen,0.9234154929577465,0.9748127851616741,seen,0.9269366197183099,0.9722370313429876,seen,0.9295774647887324,0.9733714788732394,0.9251760563380281,0.9759038385241023
proteins,prot_allergenic,esm2_150m,5680,3408,1136,1136,2,0.5,binary,HuggingFace (LrZhang/Protein_allergenic),0.9137323943661971,0.9022887323943662,0.9216549295774648,0.9251760563380281,0.9216549295774648,0.9589181214044833,0.9577929726244793,0.9710064967268398,0.9773621925213252,0.974028590557429,seen,0.9330985915492958,0.9800975748859354,seen,0.9322183098591549,0.9790995090259869,seen,0.9330985915492958,0.979883703630232,seen,0.9348591549295775,0.9792792848641143,0.9330985915492958,0.979341276532434
proteins,prot_allergenic,esm2_650m,5680,3408,1136,1136,2,0.5,binary,HuggingFace (LrZhang/Protein_allergenic),0.9234154929577465,0.9084507042253521,0.9278169014084507,0.9313380281690141,0.9172535211267606,0.9711645754810554,0.9621323894068636,0.9764772614560603,0.9804478278119421,0.9748623784963302,seen,0.9401408450704225,0.98158537492561,seen,0.9366197183098591,0.9817000595120016,seen,0.9357394366197183,0.9811638315810356,seen,0.9322183098591549,0.9808228774052766,0.9383802816901409,0.9815233832572902
proteins,prot_allergenic,prot_bert,5680,3408,1136,1136,2,0.5,binary,HuggingFace (LrZhang/Protein_allergenic),0.9102112676056338,0.9119718309859155,0.9242957746478874,0.9225352112676056,0.9242957746478874,0.9580037442967666,0.9583292005554455,0.9727763588573695,0.9726647738543939,0.9723145209283871,seen,0.9392605633802817,0.9797597202935926,seen,0.9357394366197183,0.978522986510613,seen,0.9366197183098591,0.9788422436024596,seen,0.9392605633802817,0.9793102806982741,0.9304577464788732,0.9789011356873636
proteins,prot_anticancer_peptide,ankh_base,949,569,190,190,4,0.019,multiclass,HuggingFace (gelabgaboo/Anticancer-peptide),0.8421052631578947,0.8947368421052632,0.8789473684210526,0.8842105263157894,0.8421052631578947,0.8541428472071961,0.933841538901425,0.9233866714578632,0.9567436130258724,0.9464943973911162,seen,0.8894736842105263,0.9612483205052909,unseen_tasks,0.8842105263157894,0.9584576442768384,seen,0.8789473684210526,0.9630442142437637,seen,0.868421052631579,0.9621941632407035,0.8894736842105263,0.9555218025202725
proteins,prot_anticancer_peptide,esm2_150m,949,569,190,190,4,0.019,multiclass,HuggingFace (gelabgaboo/Anticancer-peptide),0.8789473684210526,0.8789473684210526,0.8789473684210526,0.8736842105263158,0.8631578947368421,0.859612184837151,0.9238095563764129,0.8921318970047293,0.9627187979763635,0.9407609927050169,seen,0.8789473684210526,0.9609753614004719,unseen_tasks,0.868421052631579,0.9639384872183241,seen,0.8894736842105263,0.9649347044913605,seen,0.8631578947368421,0.9655005409415474,0.868421052631579,0.9630726239786508
proteins,prot_anticancer_peptide,esm2_650m,949,569,190,190,4,0.019,multiclass,HuggingFace (gelabgaboo/Anticancer-peptide),0.8842105263157894,0.868421052631579,0.8789473684210526,0.8631578947368421,0.8368421052631579,0.8880029494193894,0.8564050647584309,0.8702559477811094,0.9343627734330727,0.9311557563908379,seen,0.8736842105263158,0.96273728658568,unseen_tasks,0.868421052631579,0.9559073920950408,seen,0.8736842105263158,0.9587333711992417,seen,0.8736842105263158,0.9594227625627235,0.8631578947368421,0.954044416452866
proteins,prot_anticancer_peptide,prot_bert,949,569,190,190,4,0.019,multiclass,HuggingFace (gelabgaboo/Anticancer-peptide),0.8947368421052632,0.8736842105263158,0.9,0.8894736842105263,0.8842105263157894,0.8179605550575458,0.8778109306255344,0.8552260066664605,0.9377119112752825,0.9372647895994971,seen,0.8789473684210526,0.930665094072311,unseen_tasks,0.8947368421052632,0.941465020401224,seen,0.9,0.9418705513997505,seen,0.9,0.948544120222971,0.9,0.9385564833132413
proteins,prot_cloning_stage,ankh_base,8000,4800,1600,1600,2,0.3944,binary,HuggingFace (proteinglm/cloning_clf),0.65125,0.65125,0.696875,0.719375,0.703125,0.6813287997657985,0.7078449362896381,0.7481449498641729,0.7597070190157972,0.7571057783360238,seen,0.725625,0.7556044020744506,seen,0.719375,0.7535682218504218,seen,0.715625,0.744623748239808,seen,0.7225,0.7554473954065737,0.71125,0.7587608902932264
proteins,prot_cloning_stage,esm2_150m,8000,4800,1600,1600,2,0.3944,binary,HuggingFace (proteinglm/cloning_clf),0.65375,0.678125,0.7225,0.705625,0.699375,0.6804178339948875,0.7227082341819872,0.7669955629261463,0.7304489900055443,0.7255719703846173,seen,0.71875,0.7572464301426635,seen,0.72125,0.7492063803584659,seen,0.711875,0.7413560469646197,seen,0.7175,0.751669422460785,0.71875,0.7543009196338473
proteins,prot_cloning_stage,esm2_650m,8000,4800,1600,1600,2,0.3944,binary,HuggingFace (proteinglm/cloning_clf),0.628125,0.6825,0.715625,0.6825,0.69875,0.6617029662811826,0.7318800403637976,0.7551333820708198,0.7092645382450252,0.7304964191031321,seen,0.714375,0.7419464574552816,seen,0.7,0.7397941577164688,seen,0.70125,0.7297898890976859,seen,0.709375,0.7414525406459188,0.71125,0.7449688358119125
proteins,prot_cloning_stage,prot_bert,8000,4800,1600,1600,2,0.3944,binary,HuggingFace (proteinglm/cloning_clf),0.620625,0.650625,0.7,0.684375,0.68125,0.6581727694831373,0.6954266901522473,0.744067682957744,0.7109147437438567,0.7163723609387037,seen,0.69875,0.7337019719056193,seen,0.699375,0.7305716514648231,seen,0.695,0.7233885964094537,seen,0.694375,0.7307679097996693,0.700625,0.7343627082996014
proteins,prot_deeploc_binary,ankh_base,1500,1052,224,224,2,0.3747,,HuggingFace (SaProtHub/Dataset-Binary_Localization-DeepLoc),0.9330357142857143,0.9330357142857143,0.9553571428571429,0.9464285714285714,0.9419642857142857,0.9897108843537414,0.9761054421768708,0.9889455782312925,0.987797619047619,0.9877551020408164,unseen_tasks,0.9375,0.9874149659863946,seen,0.9464285714285714,0.9875850340136054,seen,0.9508928571428571,0.9871598639455783,seen,0.9508928571428571,0.9877551020408163,0.9375,0.9869897959183673
proteins,prot_deeploc_binary,esm2_150m,1500,1052,224,224,2,0.3747,,HuggingFace (SaProtHub/Dataset-Binary_Localization-DeepLoc),0.90625,0.9508928571428571,0.9508928571428571,0.9598214285714286,0.9464285714285714,0.9698129251700681,0.9842687074829932,0.9905612244897959,0.990561224489796,0.9885204081632654,unseen_tasks,0.9508928571428571,0.9928571428571429,seen,0.9553571428571429,0.9928571428571429,seen,0.9508928571428571,0.993452380952381,seen,0.9598214285714286,0.9946428571428572,0.9464285714285714,0.9939625850340136
proteins,prot_deeploc_binary,esm2_650m,1500,1052,224,224,2,0.3747,,HuggingFace (SaProtHub/Dataset-Binary_Localization-DeepLoc),0.9151785714285714,0.9464285714285714,0.9375,0.9419642857142857,0.9330357142857143,0.9799319727891156,0.9812925170068028,0.9835034013605443,0.991624149659864,0.9861394557823129,unseen_tasks,0.9464285714285714,0.9930272108843538,seen,0.9642857142857143,0.9930272108843538,seen,0.9598214285714286,0.9953231292517006,seen,0.9642857142857143,0.9945578231292517,0.9375,0.9920918367346939
proteins,prot_deeploc_binary,prot_bert,1500,1052,224,224,2,0.3747,,HuggingFace (SaProtHub/Dataset-Binary_Localization-DeepLoc),0.9017857142857143,0.9285714285714286,0.9330357142857143,0.9508928571428571,0.9241071428571429,0.9732993197278911,0.9797619047619047,0.9823979591836736,0.9806972789115647,0.9770408163265306,unseen_tasks,0.9196428571428571,0.9892006802721088,seen,0.9419642857142857,0.9884353741496599,seen,0.9330357142857143,0.9863945578231292,seen,0.9419642857142857,0.9889455782312926,0.9151785714285714,0.989030612244898
proteins,prot_deeploc_multi,ankh_base,1500,1056,222,222,10,0.01,,HuggingFace (SaProtHub/Dataset-Subcellular_Localization-DeepLoc),0.8288288288288288,0.7927927927927928,0.8243243243243243,0.8198198198198198,0.8063063063063063,0.9233578211591091,0.9574598335954038,0.9703554705440487,0.9551177106242152,0.9464353737632566,seen,0.8288288288288288,0.966152563282756,unseen_tasks,0.8063063063063063,0.9691034051713616,seen,0.8153153153153153,0.9678740836664395,seen,0.8333333333333334,0.9697826223469441,0.8243243243243243,0.9716665379841352
proteins,prot_deeploc_multi,esm2_150m,1500,1056,222,222,10,0.01,,HuggingFace (SaProtHub/Dataset-Subcellular_Localization-DeepLoc),0.7972972972972973,0.7972972972972973,0.8243243243243243,0.8243243243243243,0.8063063063063063,0.9250839532182633,0.9554802439634409,0.9531950872785331,0.9671781136295085,0.9386597187150298,seen,0.8243243243243243,0.9658462137512144,unseen_tasks,0.8243243243243243,0.9662428309023952,seen,0.8108108108108109,0.967745797318725,seen,0.8378378378378378,0.9667637144254406,0.8153153153153153,0.9670818866544686
proteins,prot_deeploc_multi,esm2_650m,1500,1056,222,222,10,0.01,,HuggingFace (SaProtHub/Dataset-Subcellular_Localization-DeepLoc),0.8108108108108109,0.8333333333333334,0.8108108108108109,0.8288288288288288,0.8198198198198198,0.9226176770190164,0.9628388873092073,0.9709592141388178,0.9747931595391396,0.9712646913128765,seen,0.8333333333333334,0.968093190970549,unseen_tasks,0.8333333333333334,0.9665986268087272,seen,0.8288288288288288,0.9695160693644425,seen,0.8423423423423423,0.9697085807913648,0.8288288288288288,0.9665591026324106
proteins,prot_deeploc_multi,prot_bert,1500,1056,222,222,10,0.01,,HuggingFace (SaProtHub/Dataset-Subcellular_Localization-DeepLoc),0.7837837837837838,0.7657657657657657,0.7792792792792793,0.7792792792792793,0.7387387387387387,0.8844095410227155,0.9414096691561168,0.9467091439200356,0.9414857277728872,0.9312381694610133,seen,0.7837837837837838,0.954622456133321,unseen_tasks,0.7972972972972973,0.9563991030664301,seen,0.7927927927927928,0.9545865693205448,seen,0.7837837837837838,0.9553073215941517,0.8018018018018018,0.9535678439544425
proteins,prot_hemolytic_peptide,ankh_base,4611,2766,922,923,2,0.2065,binary,HuggingFace (jablonkagroup/peptides_hemolytic),0.7627302275189599,0.7258938244853738,0.7735644637053087,0.7887323943661971,0.781148429035753,0.6430599662403799,0.644923182559437,0.6956269848081711,0.7141053700683775,0.6812219265871312,seen,0.7952329360780065,0.736081309186622,seen,0.7919826652221018,0.7291076588561782,seen,0.7887323943661971,0.7167839670414556,seen,0.7930660888407367,0.7229958801819586,0.7833152762730228,0.7255028180699797
proteins,prot_hemolytic_peptide,esm2_150m,4611,2766,922,923,2,0.2065,binary,HuggingFace (jablonkagroup/peptides_hemolytic),0.7789815817984832,0.7226435536294691,0.7930660888407367,0.7887323943661971,0.7854821235102926,0.6498834148713987,0.6411073441478556,0.7069135696506738,0.7209466998540895,0.6553729293622864,seen,0.7919826652221018,0.7424183904099791,seen,0.7887323943661971,0.7362994592738821,seen,0.7854821235102926,0.7145345177810203,seen,0.7887323943661971,0.7292650130174806,0.7908992416034669,0.7032085943981917
proteins,prot_hemolytic_peptide,esm2_650m,4611,2766,922,923,2,0.2065,binary,HuggingFace (jablonkagroup/peptides_hemolytic),0.7735644637053087,0.7172264355362947,0.781148429035753,0.789815817984832,0.7800650054171181,0.6265914227677166,0.6419084198781221,0.7075823248362085,0.6934919749377736,0.6840399965668182,seen,0.7887323943661971,0.7321331502303092,seen,0.7876489707475623,0.7318363230623981,seen,0.7854821235102926,0.7058263954453123,seen,0.7919826652221018,0.7170521843618574,0.7887323943661971,0.6855598947157611
proteins,prot_hemolytic_peptide,prot_bert,4611,2766,922,923,2,0.2065,binary,HuggingFace (jablonkagroup/peptides_hemolytic),0.7551462621885157,0.7248104008667389,0.7746478873239436,0.7908992416034669,0.781148429035753,0.6294988985208708,0.6322418676508454,0.6757431407890595,0.6681901410465482,0.6496795697078934,seen,0.7963163596966414,0.7051576402597775,seen,0.7930660888407367,0.6948867050038623,seen,0.7887323943661971,0.6753282980001716,seen,0.7865655471289275,0.690956427202243,0.7919826652221018,0.6815723972191228
proteins,prot_material_production,ankh_base,8000,4800,1600,1600,2,0.2999,binary,HuggingFace (proteinglm/material_production),0.75625,0.719375,0.760625,0.755625,0.769375,0.7797243364949651,0.737678295735801,0.8193102266653506,0.8118860099188207,0.8114194938533483,seen,0.77375,0.8277689730500839,seen,0.763125,0.82350049072648,seen,0.77,0.8217573408770502,unseen_tasks,0.774375,0.8260518959548122,0.775,0.8272456556273384
proteins,prot_material_production,esm2_150m,8000,4800,1600,1600,2,0.2999,binary,HuggingFace (proteinglm/material_production),0.75,0.734375,0.7725,0.75875,0.765625,0.7692756802660912,0.7661441562577403,0.8275436299605743,0.8189824548987912,0.8194564203225945,seen,0.77375,0.8349222193873275,seen,0.7725,0.8326445780776559,seen,0.780625,0.8315402107051004,unseen_tasks,0.78875,0.8351233520622617,0.774375,0.8296145515765636
proteins,prot_material_production,esm2_650m,8000,4800,1600,1600,2,0.2999,binary,HuggingFace (proteinglm/material_production),0.754375,0.723125,0.7675,0.749375,0.7625,0.7781338984913188,0.7614640968863544,0.8397270555107559,0.8043370164202481,0.8270836320836413,seen,0.78375,0.8412616233269207,seen,0.764375,0.8342592264958777,seen,0.773125,0.8358068306891215,unseen_tasks,0.77625,0.8368255304408717,0.77375,0.8350581701768663
proteins,prot_material_production,prot_bert,8000,4800,1600,1600,2,0.2999,binary,HuggingFace (proteinglm/material_production),0.7475,0.731875,0.77125,0.7425,0.7525,0.7554133555820836,0.7626820669734561,0.8198018843151897,0.802271681823007,0.8063315821133457,seen,0.7625,0.8274896221126753,seen,0.760625,0.8199322480859805,seen,0.75375,0.8195448814527739,unseen_tasks,0.76375,0.8235023530660626,0.7525,0.8177439990762796
proteins,prot_metal_ion,ankh_base,1500,1052,224,224,2,0.4707,,HuggingFace (SaProtHub/Dataset-Metal_Ion_Binding),0.7723214285714286,0.7857142857142857,0.7946428571428571,0.8348214285714286,0.8258928571428571,0.8573829531812724,0.8012004801920768,0.8837935174069629,0.8953181272509003,0.8933973589435774,seen,0.8348214285714286,0.8913965586234495,seen,0.8392857142857143,0.8985994397759103,unseen_tasks,0.84375,0.8953181272509003,seen,0.8348214285714286,0.8944377751100441,0.8348214285714286,0.9024409763905563
proteins,prot_metal_ion,esm2_150m,1500,1052,224,224,2,0.4707,,HuggingFace (SaProtHub/Dataset-Metal_Ion_Binding),0.7901785714285714,0.8035714285714286,0.7901785714285714,0.8080357142857143,0.75,0.8689475790316126,0.8529011604641856,0.8854741896758703,0.890796318527411,0.8689875950380154,seen,0.7857142857142857,0.8832332933173269,seen,0.7946428571428571,0.8934773909563826,unseen_tasks,0.7991071428571429,0.8865946378551421,seen,0.7991071428571429,0.887234893957583,0.7991071428571429,0.8864345738295318
proteins,prot_metal_ion,esm2_650m,1500,1052,224,224,2,0.4707,,HuggingFace (SaProtHub/Dataset-Metal_Ion_Binding),0.7544642857142857,0.7767857142857143,0.7901785714285714,0.78125,0.7991071428571429,0.8482993197278912,0.8385754301720688,0.8706682673069227,0.8814725890356143,0.8761904761904762,seen,0.8169642857142857,0.8814725890356143,seen,0.8169642857142857,0.8893957583033214,unseen_tasks,0.8080357142857143,0.876110444177671,seen,0.8169642857142857,0.8853941576630653,0.8125,0.8914765906362545
proteins,prot_metal_ion,prot_bert,1500,1052,224,224,2,0.4707,,HuggingFace (SaProtHub/Dataset-Metal_Ion_Binding),0.7276785714285714,0.7678571428571429,0.7410714285714286,0.7723214285714286,0.7767857142857143,0.8437775110044017,0.8208883553421369,0.8399359743897559,0.8804721888755502,0.8468987595038016,seen,0.7901785714285714,0.8765906362545018,seen,0.7857142857142857,0.8749899959983993,unseen_tasks,0.78125,0.8683473389355741,seen,0.7857142857142857,0.8735494197679071,0.7946428571428571,0.87875150060024
proteins,prot_nonfouling_peptide,ankh_base,8000,4800,1600,1600,2,0.2097,binary,HuggingFace (jablonkagroup/peptides_nonfouling),0.853125,0.830625,0.860625,0.87125,0.858125,0.9104430417084538,0.8988567046191964,0.9337525809686744,0.9363494779069081,0.9299297976520559,seen,0.865625,0.9380095569582915,seen,0.863125,0.9385310601144474,seen,0.864375,0.9378302165064006,seen,0.865,0.9384697068019585,0.86,0.9367883900654828
proteins,prot_nonfouling_peptide,esm2_150m,8000,4800,1600,1600,2,0.2097,binary,HuggingFace (jablonkagroup/peptides_nonfouling),0.84,0.84625,0.86375,0.871875,0.8525,0.8993664090614123,0.91843785027432,0.936662143826323,0.9380248952864138,0.9241649460208837,seen,0.869375,0.9383163235207362,seen,0.865,0.9377547047371837,seen,0.87125,0.9363081824081175,seen,0.87125,0.9380142764438677,0.86875,0.9363884136629107
proteins,prot_nonfouling_peptide,esm2_650m,8000,4800,1600,1600,2,0.2097,binary,HuggingFace (jablonkagroup/peptides_nonfouling),0.835625,0.82875,0.86375,0.86625,0.8575,0.8925066367765915,0.9069860185239809,0.9363058226653295,0.9354539555188484,0.9262674768450239,seen,0.86,0.936722317267418,seen,0.86125,0.9365960710282579,seen,0.861875,0.9366196684561383,seen,0.86125,0.936862721963306,0.86,0.93659371128547
proteins,prot_nonfouling_peptide,prot_bert,8000,4800,1600,1600,2,0.2097,binary,HuggingFace (jablonkagroup/peptides_nonfouling),0.8375,0.829375,0.865,0.863125,0.844375,0.891441212907793,0.8906896348298036,0.9271972155035102,0.9287039112736712,0.9162928440799953,seen,0.858125,0.9282567400153383,seen,0.859375,0.9269871983953748,seen,0.859375,0.9280113267653824,seen,0.865,0.9279830098519262,0.859375,0.9289339861955047
proteins,prot_remote_homology,ankh_base,3000,1800,600,600,7,0.015,multiclass,HuggingFace (proteinea/remote_homology),0.83,0.9083333333333333,0.9083333333333333,0.8966666666666666,0.8266666666666667,0.9014386543943645,0.9497647645559646,0.9514054526445003,0.960760793588651,0.9275496249213402,unseen_tasks,0.895,0.9655714788917023,seen,0.8966666666666666,0.9660337068132465,unseen_tasks,0.9,0.9646882164864449,seen,0.8983333333333333,0.9640657280463361,0.8833333333333333,0.9682406343857795
proteins,prot_remote_homology,esm2_150m,3000,1800,600,600,7,0.015,multiclass,HuggingFace (proteinea/remote_homology),0.735,0.845,0.8483333333333334,0.8466666666666667,0.765,0.8614776005050929,0.955139811947146,0.9573619724303525,0.9778273726638657,0.9104491732963195,unseen_tasks,0.8783333333333333,0.9697760055723508,seen,0.8633333333333333,0.967258137978803,unseen_tasks,0.8633333333333333,0.967100604651643,seen,0.8666666666666667,0.9681537652830422,0.8716666666666667,0.9709611277130588
proteins,prot_remote_homology,esm2_650m,3000,1800,600,600,7,0.015,multiclass,HuggingFace (proteinea/remote_homology),0.69,0.8633333333333333,0.88,0.8266666666666667,0.75,0.8562358310744959,0.9623724545519691,0.9666336892263435,0.9512056252944913,0.910009155918121,unseen_tasks,0.8783333333333333,0.9710412716899034,seen,0.8683333333333333,0.9659594426343998,unseen_tasks,0.8716666666666667,0.9656139645196561,seen,0.8566666666666667,0.9688796815765832,0.8533333333333334,0.9697045455494848
proteins,prot_remote_homology,prot_bert,3000,1800,600,600,7,0.015,multiclass,HuggingFace (proteinea/remote_homology),0.6116666666666667,0.81,0.8283333333333334,0.7516666666666667,0.6733333333333333,0.8123363240166326,0.9444784940426159,0.9534634738024882,0.9223042322456881,0.8896582520937003,unseen_tasks,0.8183333333333334,0.9480300305236445,seen,0.8033333333333333,0.945907475887176,unseen_tasks,0.8116666666666666,0.9464735660902885,seen,0.8033333333333333,0.9471417669316432,0.8033333333333333,0.9485943303101203
proteins,prot_sabdab_chen,ankh_base,2409,1687,361,361,2,0.2001,,Therapeutics Data Commons (Develop),0.850415512465374,0.8559556786703602,0.8698060941828255,0.8753462603878116,0.8725761772853186,0.8385476739715494,0.8722606689734718,0.8952566320645905,0.8910995770857363,0.8939590542099193,unseen_tasks,0.8781163434903048,0.8944396386005382,seen,0.8670360110803325,0.8983323721645521,seen,0.8725761772853186,0.8982843137254901,unseen_tasks,0.8725761772853186,0.8979479046520569,0.8781163434903048,0.9033304498269895
proteins,prot_sabdab_chen,esm2_150m,2409,1687,361,361,2,0.2001,,Therapeutics Data Commons (Develop),0.850415512465374,0.8642659279778393,0.8587257617728532,0.8614958448753463,0.8725761772853186,0.8280469050365244,0.8601739715494041,0.8789407920030758,0.894559784698193,0.894127258746636,unseen_tasks,0.8670360110803325,0.8842752787389465,seen,0.8559556786703602,0.896914648212226,seen,0.8642659279778393,0.8905709342560553,unseen_tasks,0.8670360110803325,0.893598615916955,0.8642659279778393,0.890282583621684
proteins,prot_sabdab_chen,esm2_650m,2409,1687,361,361,2,0.2001,,Therapeutics Data Commons (Develop),0.8559556786703602,0.8587257617728532,0.8476454293628809,0.850415512465374,0.8614958448753463,0.8427047289504037,0.8535419069588619,0.8786524413687044,0.8738465974625144,0.8917243367935409,unseen_tasks,0.8642659279778393,0.8706266820453673,seen,0.853185595567867,0.8866301422529796,seen,0.8559556786703602,0.881199538638985,unseen_tasks,0.8448753462603878,0.8849480968858131,0.8670360110803325,0.8808150711264898
